"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","SUPP CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","EL-SEC ENROLLMENT 1996","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"20","3","012","010","301","WOOLWICH TOWN SCHS","SCH COMMITTEE","NEQUASSET RD",,"WOOLWICH","ME","04579",372,"23","023","SAGADAHOC","COUNTY",,,
"20","3","013","010","301","DENNISTOWN PLANTATION SCHOOL","SUPERINTENDENT","P O BOX 459",,"JACKMAN","ME","04945",0,"23","025","SOMERSET","COUNTY",,,
"20","3","013","014","301","HARMONY TOWN SCHS","SUPT","P. O. BOX 100",,"HARMONY","ME","04942",104,"23","025","SOMERSET","COUNTY",,,
"20","3","013","016","301","HIGHLAND PLT SCHS","C O SUPT","POST OFFICE BOX 159",,"NO ANSON","ME","04958",0,"23","025","SOMERSET","COUNTY",,,
"20","3","013","025","301","PLEASANT RIDGE PLT SCHS","C O SUPT","BOX 139",,"BINGHAM","ME","04920",0,"23","025","SOMERSET","COUNTY",,,
"20","3","014","007","301","ISLEBORO TOWN SCHS","CO SUPT","P. O. BOX 118",,"ISLEBORO","ME","04848",113,"23","027","WALDO","COUNTY",,,
"20","3","014","011","301","LINCOLNVILLE TOWN SCHS","SUPT","RR 1 BOX 4665",,"LINCOLNVILLE CENTER","ME","04849",232,"23","027","WALDO","COUNTY",,,
"20","3","014","016","301","PALERMO TOWN SCHS","C/O SUPT OF SCHS","RFD #3",,"PALERMO","ME","04354",158,"23","027","WALDO","COUNTY",,,
"20","3","015","002","301","ALEXANDER TOWN SCHS","CO SUPT","P. O. BOX 800",,"ALEXANDER","ME","04694",80,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","003","301","BAILEYVILLE SCH DEPT","SUPT OF SCHS","BOX 580",,"BAILEYVILLE","ME","04694",512,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","004","301","BEALS ELEMENTARY SCHOOL","SUPT","POST OFFICE BOX 220",,"BEALS","ME","04611",99,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","005","301","BEDDINGTON TOWN SCHS","C O SUPT","POST OFFICE BOX 74",,"HARRINGTON","ME","04643",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","007","301","CENTERVILLE TOWN SCHS","SUPT","POST OFFICE BOX 74",,"HARRINGTON","ME","04643",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","008","301","CHARLOTTE TOWN SCHOOLS","SUPT","RFD",,"PEMBROKE","ME","04666",55,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","013","301","COOPER TOWN SCHOOLS","SUPT","BOX 580",,"BAILEYVILLE","ME","04694",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","014","301","CRAWFORD TOWN SCHOOLS","SCH COMMITTEE","CALAIS CITY BLDG CHURCH ST",,"CALAIS","ME","04619",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","017","301","DEBLOIS TOWN SCHS","CO SUPT","POST OFFICE BOX 74",,"HARRINGTON","ME","04643",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","018","301","DENNYSVILLE TOWN SCHOOLS","SUPT","102 HIGH STREET",,"EASTPORT","ME","04631",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","021","301","GRAND LAKE STREAM PLT SCHS","SUPT","BOX 580",,"BAILEYVILLE","ME","04694",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","023","301","JONESBORO TOWN SCHS","C O SUPT","LOWER MAIN ST",,"MACHIAS","ME","04654",84,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","024","301","JONESPORT ELEMENTARY SCH","SUPT","POST OFFICE BOX 209",,"JONESPORT","ME","04649",175,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","026","301","MACHIAS TOWN SCHOOLS","SUPT","LOWER MAIN ST",,"MACHIAS","ME","04654",559,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","028","301","MARSHFIELD TOWN SCHOOLS","SUPT","LOWER MAIN ST",,"MACHIAS","ME","04654",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","029","301","MEDDYBEMPS TOWN SCHOOLS","SCH COMMITTEE","MUNICIPAL BUILDING, BOX 580",,"BAILEYVILLE","ME","04694",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","031","301","NORTHFIELD TOWN SCHS","CO SUPT","LOWER MAIN ST",,"MACHIAS","ME","04654",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","032","301","PEMBROKE TOWN SCHS","SUPT","RFD #1",,"PEMBROKE","ME","04666",98,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","033","301","PERRY TOWN SCHS","SUPT","RFD #1",,"PERRY","ME","04667",118,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","036","301","PRINCETON TOWN SCHS","SCH COMMITTEE","MAIN ST BOX 37",,"PRINCETON","ME","04668",205,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","037","301","ROBBINSTON TOWN SCHS","SUPT","RFD #1",,"ROBBINSTON","ME","04671",83,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","038","301","ROQUE BLUFFS TOWN SCHS","SUPT","LOWER MAIN ST",,"MACHIAS","ME","04654",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","039","301","ELLA LEWIS SCHOOL","SUPT","RR 1 BOX 43",,"EAST SULLIVAN","ME","04607",133,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","040","301","TALMADGE TOWN SCHS","CO SUPT","BOX 580",,"BAILEYVILLE","ME","04694",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","041","301","VANCEBORO TOWN SCHS","SUPT OF SCHOOLS","POST OFFICE DRAWER D",,"VANCEBORO","ME","04491",16,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","042","301","WAITE TOWN SCHS","SUPT","BOX 580",,"BAILEYVILLE","ME","04694",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","043","301","WESLEY TOWN SCHS","SCH COMMITTEE","ROUTE 9",,"WESLEY","ME","04686",20,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","045","301","WHITNEYVILLE TOWN SCHS","SUPT","LOWER MAIN ST",,"MACHIAS","ME","04654",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","015","801","301","BARING PLT TOWN SCHS","SUPT","CITY BUILDING","CHURCH STREET","CALAIS","ME","04619",0,"23","029","WASHINGTON","COUNTY",,,
"20","3","016","001","301","ACTON SCHOOL DEPARTMENT","SUPERINTENDENT","HCR 1 BOX 528",,"EAST LEBANDN","ME","04027",299,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"20","3","016","007","301","DAYTON TOWN SCHOOLS","C O SUPT","RFD #2 BOX 402",,"HOLLIS CENTER","ME","04042",145,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"20","3","016","012","301","KITTERY TOWN SCHS","SUPT","22 SHAPLEIGN ROAD",,"KITTERY","ME","03904",1229,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"20","3","016","019","301","ARUNDEL TOWN SCHOOLS","C O SUPT","RFD #4, BOX 566",,"BIDDLEFORD","ME","04005",352,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"20","3","016","020","301","OLD ORCHARD BEACH SCHOOL DEPT","SUPERINTENDENT","28 JAMESON HILL ROAD",,"OLD ORCHARD BEACH","ME","04064",1146,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"20","3","016","023","301","SANFORD TOWN SCHS","SUPT","263 MAIN STREET",,"SANFORD","ME","04073",3966,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"20","3","016","028","301","YORK TOWN SCHS","SUPT","44 ORANUG ROAD",,"YORK","ME","03909",1928,"23","031","YORK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"21","1","001","001","301","ALLEGANY CO SCHS","SUPT","P. O. BOX 1724",,"CUMBERLAND","MD","21502",11300,"24","001","ALLEGANY","COUNTY","1900","00","CUMBERLAND, MD-WV"
"21","1","002","002","301","ANNE ARUNDEL CO SCHS","SUPT","2644 RIVA ROAD",,"ANNAPOLIS","MD","21401",71383,"24","003","ANNE ARUNDEL","COUNTY","0720","97","BALTIMORE, MD"
"21","1","003","003","301","BALTIMORE CO SCHS","SUPT","6901 N CHARLES ST",,"TOWSON","MD","21204",101564,"24","005","BALTIMORE","COUNTY","0720","97","BALTIMORE, MD"
"21","1","005","004","301","CALVERT CO SCHS","SUPT","DARES BEACH ROAD",,"PRINCE FREDERICK","MD","20678",13496,"24","009","CALVERT","COUNTY","8840","97","WASHINGTON, DC-MD-VA-WV"
"21","1","006","005","301","CAROLINE CO SCHS","SUPT","112 MARKET STREET",,"DENTON","MD","21629",5521,"24","011","CAROLINE","COUNTY",,,
"21","1","007","006","301","CARROLL CO SCHS","SUPT","55 NORTH COURT ST",,"WESTMINSTER","MD","21157",25408,"24","013","CARROLL","COUNTY","0720","97","BALTIMORE, MD"
"21","1","008","007","301","CECIL CO SCHS","SUPT","BOOTH ST CENTER",,"ELKTON","MD","21921",14640,"24","015","CECIL","COUNTY","9160","77","WILMINGTON-NEWARK, DE-MD"
"21","1","009","008","301","CHARLES CO SCHS","SUPT","BOX D",,"LA PLATA","MD","20646",20966,"24","017","CHARLES","COUNTY","8840","97","WASHINGTON, DC-MD-VA-WV"
"21","1","010","009","301","DORCHESTER CO SCHS","SUPT","700 GLASGOW ST",,"CAMBRIDGE","MD","21613",5216,"24","019","DORCHESTER","COUNTY",,,
"21","1","011","010","301","FREDERICK CO SCHOOLS","SUPT","7630 HAYWARD ROAD",,"FREDERICK","MD","21702",32766,"24","021","FREDERICK","COUNTY","8840","97","WASHINGTON, DC-MD-VA-WV"
"21","1","012","011","301","GARRETT COUNTY SCHOOLS","SUPERINTENDENT","P. O. BOX 59",,"OAKLAND","MD","21550",5190,"24","023","GARRETT","COUNTY",,,
"21","1","013","012","301","HARFORD CO SCH","SUPT","45 EAST GORDON ST",,"BEL AIR","MD","21014",36820,"24","025","HARFORD","COUNTY","0720","97","BALTIMORE, MD"
"21","1","014","013","301","HOWARD COUNTY SCHOOLS","SUPERINTENDENT","10910 ROUTE 108",,"ELLICOTT CITY","MD","21042",37547,"24","027","HOWARD","COUNTY","0720","97","BALTIMORE, MD"
"21","1","015","014","301","KENT COUNTY SCHOOLS","SUPT","WASHINGTON AVE",,"CHESTERTOWN","MD","21620",2863,"24","029","KENT","COUNTY",,,
"21","1","016","015","301","MONTGOMERY CO SCH","SUPT","850 HUNGERFORD DR",,"ROCKVILLE","MD","20850",120291,"24","031","MONTGOMERY","COUNTY","8840","97","WASHINGTON, DC-MD-VA-WV"
"21","1","017","016","301","PRINCE GEORGES CO SCHS","SUPT","14201 SCHOOL LANE",,"UPPER MARLBORO","MD","20772",122415,"24","033","PRINCE GEORGES","COUNTY","8840","97","WASHINGTON, DC-MD-VA-WV"
"21","1","018","017","301","QUEEN ANNES COUNTY SCHOOLS","SUPERINTENDENT","BOX 80 & 110",,"CENTREVILLE","MD","21617",6271,"24","035","QUEEN ANNES","COUNTY","0720","97","BALTIMORE, MD"
"21","1","019","018","301","ST MARYS CO SCHS","SUPT","POST OFFICE BOX 641",,"LEONARDTOWN","MD","20650",13950,"24","037","ST MARYS","COUNTY",,,
"21","1","020","019","301","SOMERSET CO SCHS","SUPT","PRINCE WILLIAM ST",,"PRINCESS ANNE","MD","21853",3277,"24","039","SOMERSET","COUNTY",,,
"21","1","021","020","301","TALBOT CO SCHS","SUPT","P. O. BOX 1029 WASHINGTON ST",,"EASTON","MD","21601",4427,"24","041","TALBOT","COUNTY",,,
"21","1","022","021","301","WASHINGTON CO SCHS","SUPT","BOX 730",,"HAGERSTOWN","MD","21740",19824,"24","043","WASHINGTON","COUNTY","3180","97","HAGERSTOWN, MD"
"21","1","023","022","301","WICOMICO CO SCHOOLS","SUPT","P. O. BOX 1538",,"SALISBURY","MD","21801",13796,"24","045","WICOMICO","COUNTY",,,
"21","1","024","023","301","WORCESTER CO BOARD OF EDUCATION","SUPT","6270 WORCESTER HIGHWAY",,"NEWARK","MD","21841",6633,"24","047","WORCESTER","COUNTY",,,
"21","2","004","001","301","BALTIMORE CITY SCHOOLS","SUPERINTENDENT","200 EAST NORTH AVENUE",,"BALTIMORE CITY","MD","21202",109980,"24","510","BALTIMORE CITY",,"0720","97","BALTIMORE, MD"
"22","1","003","003","301","BRISTOL CO AGRIC H SCH DIST","DIRECTOR","135 CENTER ST",,"DIGHTON","MA","02715",347,"25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","1","005","005","301","ESSEX CO AGRIC SCH DIST","DIRECTOR","562 MAPLE STREET",,"DANVERS","MA","01937",325,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","1","011","010","301","NORFOLK CO AGRIC H SCH DIST","DIRECTOR","400 MAIN",,"WALPOLE","MA","02081",434,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","001","201","301","BARNSTABLE CITY SCHOOLS","SUPT","BOX 955",,"HYANNIS","MA","02601",7063,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","2","002","001","301","NORTH ADAMS PUBLIC SCHOOLS","SUPT","191 EAST MAIN",,"NORTH ADAMS","MA","01247",2347,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","2","002","002","301","PITTSFIELD CITY SCHOOLS","SUPT","269 FIRST",,"PITTSFIELD","MA","01201",6928,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","2","003","001","301","ATTLEBORO CITY SCHS","SUPT","RATHBUN-WILLARD DR",,"ATTLEBORO","MA","02703",6431,"25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","003","002","301","FALL RIVER CITY PUBLIC SCHS","SUPT","417 ROCK",,"FALL RIVER","MA","02720",12327,"25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","003","003","301","NEW BEDFORD CITY SCH","SUPT","455 COUNTY",,"NEW BEDFORD","MA","02740",14595,"25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","003","004","301","TAUNTON CITY SCH","SUPT","50 WILLIAMS",,"TAUNTON","MA","02780",7380,"25","005","BRISTOL","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","001","301","BEVERLY CITY SCH","SUPT","4 COLON",,"BEVERLY","MA","01915",4811,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","002","301","GLOUCESTER PUBLIC SCH","SUPT","BLACKBURN CIRCLE",,"GLOUCESTER","MA","01930",3977,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","003","301","HAVERHILL CITY SCH","SUPT","4 SUMMER ST",,"HAVERHILL","MA","01830",8067,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","004","301","LAWRENCE CITY SCH","SUPT","255 ESSEX ST PO BOX 1498",,"LAWRENCE","MA","01842",11355,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","005","301","LYNN CITY SCH","SUPT","42 FRANKLIN",,"LYNN","MA","01902",13642,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","006","301","NEWBURYPORT CITY SCH","SUPT","70 LOW",,"NEWBURYPORT","MA","01950",2487,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","007","301","PEABODY CITY SCH","SUPT","70 ENDICOTT ST",,"PEABODY","MA","01960",6176,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","008","301","SALEM CITY SCH","SUPT","29 HIGHLAND AVE",,"SALEM","MA","01970",4756,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","005","201","301","METHUEN CITY SCHOOLS","SUPT","SARGENT BUILDING","160 MERRIMACK STREET","METHVEN","MA","01844",6337,"25","009","ESSEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","007","001","301","CHICOPEE PUBLIC SCHOOL DEPT","SUPT","180 BROADWAY",,"CHICOPEE","MA","01020",7556,"25","013","HAMPDEN","COUNTY","8000","07","SPRINGFIELD, MA"
"22","2","007","002","301","HOLYOKE CITY SCH","SUPT","57 SUFFOLK",,"HOLYOKE","MA","01040",7716,"25","013","HAMPDEN","COUNTY","8000","07","SPRINGFIELD, MA"
"22","2","007","003","301","SPRINGFIELD CITY SCH","SUPT","195 STATE ST BX 1410",,"SPRINGFIELD","MA","01102",23584,"25","013","HAMPDEN","COUNTY","8000","07","SPRINGFIELD, MA"
"22","2","007","004","301","WESTFIELD CITY SCHS","SUPT","22 ASHLEY ST",,"WESTFIELD","MA","01085",6496,"25","013","HAMPDEN","COUNTY","8000","07","SPRINGFIELD, MA"
"22","2","007","201","301","AGAWAM CITY SCHOOLS","SUPT","1305 SPRINGFIELD",,"FEEDING HILLS","MA","01030",4258,"25","013","HAMPDEN","COUNTY","8000","07","SPRINGFIELD, MA"
"22","2","008","001","301","NORTHAMPTON CITY SCH","SUPT","212 MAIN STREET",,"NORTHAMPTON","MA","01060",3082,"25","015","HAMPSHIRE","COUNTY","8000","00","SPRINGFIELD, MA"
"22","2","009","001","301","CAMBRIDGE CITY SCHOOLS","SUPT","159 THORNDIKE",,"CAMBRIDGE","MA","02138",8004,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","002","301","EVERETT CITY SCH","SUPT","121 VINE",,"EVERETT","MA","02149",4806,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","003","301","LOWELL CITY SCH","SUPT","89 APPLETON",,"LOWELL","MA","01852",15298,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","004","301","MALDEN CITY SCHS","SUPT","77 SALEM STREET",,"MALDEN","MA","02148",5579,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","005","301","MARLBOROUGH PUBLIC SCHS","SUPT","255 MAIN",,"MARLBOROUGH","MA","01752",4169,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","006","301","MEDFORD PUBLIC SCH","SUPT","489 WINTHROP STREET",,"MEDFORD","MA","02155",5337,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","007","301","MELROSE PUBLIC SCHS","SUPT","235-WEST FOSTER ST",,"MELROSE","MA","02176",3594,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","008","301","NEWTON CITY SCH","SUPT","100 WALNUT",,"NEWTONVILLE","MA","02160",10675,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","009","301","SOMERVILLE CITY SCH","SUPT","93 SCHOOL STREET",,"SOMERVILLE","MA","02143",6703,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","010","301","WALTHAM CITY SCH","SUPT","617 LEXINGTON ST",,"WALTHAM","MA","02254",5364,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","011","301","WOBURN PUBLIC SCH","SUPT","C/O JOYCE JUNION HIGH SCHOOL","LOCUST STREET","WOBURN","MA","01801",4614,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","009","201","301","WATERTOWN CITY SCHOOLS","SUPT","30 COMMON",,"WATERTOWN","MA","02172",2686,"25","017","MIDDLESEX","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","011","001","301","QUINCY CITY SCH","SUPT","70 CODDINGTON",,"QUINCY","MA","02169",8696,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","011","201","301","FRANKLIN CITY SCHOOLS","SUPT","OAK",,"FRANKLIN","MA","02038",4398,"25","021","NORFOLK","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","012","001","301","BROCKTON CITY SCH","SUPT","43 CRESCENT",,"BROCKTON","MA","02401",15035,"25","023","PLYMOUTH","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","013","001","301","BOSTON CITY SCH","BOSTON SCHOOL COMMITTEE SEC.","26 COURT ST",,"BOSTON","MA","02108",63293,"25","025","SUFFOLK","CENSUS COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","013","002","301","CHELSEA CITY SCH","SUPT","208 CITY HALL",,"CHELSEA","MA","02150",4763,"25","025","SUFFOLK","CENSUS COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","013","003","301","REVERE CITY SCH","SUPT","101 SCHOOL",,"REVERE","MA","02151",5421,"25","025","SUFFOLK","CENSUS COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","014","001","301","FITCHBURG CITY SCH","SUPT","1047 MAIN ST",,"FITCHBURG","MA","01420",5244,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","014","002","301","GARDNER PUBLIC SCH","SUPT","130 ELM/ SAUTER SCH",,"GARDNER","MA","01440",2981,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","014","003","301","LEOMINSTER CITY SCH","SUPERINTENDENT","14 MONUMENT SQUARE",,"LEOMINSTER","MA","01453",5729,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","2","014","004","301","WORCESTER PUBLIC SCHOOLS","SUPT","20 IRVING ST",,"WORCESTER","MA","01609",23419,"25","027","WORCESTER","COUNTY","1120","07","BOSTON-BROCKTON-NASUA, MA-NH-M"
"22","3","001","002","301","BOURNE TOWN SCH","SUPT","36 SANDWICH",,"BOURNE","MA","02532",2431,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","003","301","BREWSTER ELEM SCH","BOX 297","RURAL DELIVERY, BOX 5",,"BREWSTER","MA","02631",740,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","004","301","CHATHAM TOWN SCH","SEC SCH COMM","147 DEPOT ROAD",,"CHATHAM","MA","02633",666,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","006","301","EASTHAM TOWN SCH","SEC SCH COMM","78 ELDREDGE PKWY RR2",,"ORLEANS","MA","02653",343,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","007","301","FALMOUTH PUBLIC SCHOOLS","SUPT OF SCHOOLS","340-TEATICKET HIGHWAY",,"TEATICKET","MA","02536",5207,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","008","301","HARWICH TOWN SCH","SEC SCH COMM","OAK",,"HARWICH","MA","02645",1453,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","009","301","MASHPEE PUBLIC SCHOOL","SUPT","16 GREAT NECK RD NORTH",,"MASHPEE","MA","02649",1487,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","010","301","ORLEANS TOWN SCH","SUPT","78 ELDRIDGE PARKWAY RR 2",,"ORLEANS","MA","02653",359,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","011","301","PROVINCETOWN TOWN SCH","SUPT","PRINCE ST",,"PROVINCETOWN","MA","02657",350,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","012","301","SANDWICH TOWN SCH","SUPT","CLARK HADDAD BUILDING",,"SANDWICH","MA","02563",3642,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","013","301","TRURO TOWN SCH","SEC SCH COMM","ROUTE 6",,"TRURO","MA","02666",189,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","001","014","301","WELLFLEET TOWN SCH","SEC SCH COMM","78 ELDREDGE PKWY RR2",,"ORLEANS","MA","02653",175,"25","001","BARNSTABLE","COUNTY","0740","00","BARNSTABLE-YARMOUTH, MA"
"22","3","002","005","301","CLARKSBURG TOWN SCHOOLS","SUPT, N BERSHIRE SCHOOL UNION","RD 2 FLORIDA SCHOOL",,"NORTH ADAMS","MA","01247",200,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","008","301","FLORIDA TOWN SCHS","SUPT","RD 2 FLORIDA SCHOOL",,"NORTH ADAMS","MA","01247",129,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","010","301","HANCOCK TOWN SCHS","SUPT OF SCH","SUMMER STREET",,"LANESBORO","MA","01237",103,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","012","301","LANESBOROUGH TOWN SCH","SUPT","188 SUMMER ST",,"LANESBORO","MA","01237",325,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","013","301","LEE TOWN SCH","SEC SCH COMM","CROSSWAY STREET",,"LEE","MA","01238",929,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","014","301","LENOX TOWN SCH","SUPT","TOWN HALL",,"LENOX","MA","01240",787,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","016","301","MT WASHINGTON SCHS","SCH COMM","RD 3 BOX 67A",,"MT WASHINGTON","MA","01258",0,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","017","301","NEW ASHFORD TOWN SCH","SUPT","188 SUMMER ST",,"LANESBORO","MA","01237",0,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","021","301","RICHMOND TOWN SCHS","SEC SCH COMM","188 SUMMER",,"LANESBOROUGH","MA","01237",219,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
"22","3","002","023","301","SAVOY TOWN SCHS","SUPT, N BERSHIRE SCHOOL UNION","RD 2 FLORIDA SCHOOL",,"NORTH ADAMS","MA","02147",81,"25","003","BERKSHIRE","COUNTY","6320","00","PITTSFIELD, MA"
