"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","POLITICAL DESCRIPTION","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","POPULATION 1996","FIPS STATE","FIPS COUNTY","FIPS PLACE","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"04","2","062","004","MADISON","CITY","CITY CLERK","P. O. BOX 109",,"MADISON","AR","72359",1223,"05","123","43280","ST FRANCIS","COUNTY",,,
"04","2","062","005","PALESTINE","CITY","CITY CLERK","BOX 257",,"PALESTINE","AR","72372",696,"05","123","53150","ST FRANCIS","COUNTY",,,
"04","2","062","006","WHEATLEY","CITY","CITY CLERK","P. O. BOX 179",,"WHEATLEY","AR","72392",440,"05","123","74840","ST FRANCIS","COUNTY",,,
"04","2","062","007","WIDENER","TOWN","MAYOR","P O BOX 175",,"WIDENER","AR","72394",377,"05","123","75560","ST FRANCIS","COUNTY",,,
"04","2","062","701","CALDWELL","TOWN","TOWN CLERK","P. O. BOX 193",,"CALDWELL","AR","72322",359,"05","123","10450","ST FRANCIS","COUNTY",,,
"04","2","063","001","BENTON","CITY","DIRECTOR OF ADMIN SERVICES","P. O. DRAWER 607",,"BENTON","AR","72018",22036,"05","125","05290","SALINE","COUNTY","4400","00","LITTLE ROCK-N LITTLE ROCK, AR"
"04","2","063","002","BRYANT","CITY","CITY TREASURER","210 S W 3RD",,"BRYANT","AR","72022",8286,"05","125","09460","SALINE","COUNTY","4400","00","LITTLE ROCK-N LITTLE ROCK, AR"
"04","2","063","003","HASKELL","CITY","ATTN JERRY DANDURAND","HASKELL RT 408 ELM",,"BENTON","AR","72015",1795,"05","125","30640","SALINE","COUNTY","4400","00","LITTLE ROCK-N LITTLE ROCK, AR"
"04","2","063","004","TRASKWOOD","CITY","CITY TREASURER","P. O. BOX 36",,"TRASKWOOD","AR","72167",532,"05","125","69830","SALINE","COUNTY","4400","00","LITTLE ROCK-N LITTLE ROCK, AR"
"04","2","063","601","SHANNON HILLS","CITY","CLERK","10401 HIGH RD EAST",,"SHANNON HILLS","AR","72103",1909,"05","125","63470","SALINE","COUNTY","4400","00","LITTLE ROCK-N LITTLE ROCK, AR"
"04","2","063","901","BAUXITE","TOWN","TOWN CLERK","6055  STANLEY  CIRCLE",,"BAUXITE","AR","72011",445,"05","125","04090","SALINE","COUNTY","4400","00","LITTLE ROCK-N LITTLE ROCK, AR"
"04","2","064","002","WALDRON","CITY","TOWN CLERK","P. O. BOX 310",,"WALDRON","AR","72958",3191,"05","127","72380","SCOTT","COUNTY",,,
"04","2","065","001","LESLIE","CITY","CITY CLERK","P. O. BOX 366",,"LESLIE","AR","72645",465,"05","129","39460","SEARCY","COUNTY",,,
"04","2","065","002","MARSHALL","CITY","CITY CLERK","DRAWER F",,"MARSHALL","AR","72650",1309,"05","129","44300","SEARCY","COUNTY",,,
"04","2","065","401","PINDALL","TOWN","MAYOR","P. O. BOX 290",,"PINDALL","AR","72669",136,"05","129","55280","SEARCY","COUNTY",,,
"04","2","065","501","GILBERT","TOWN","TOWN CLERK","P. O. BOX 515",,"GILBERT","AR","72636",48,"05","129","26800","SEARCY","COUNTY",,,
"04","2","066","001","BARLING","CITY","MAYOR","P O BOX 39",,"BARLING","AR","72923",4347,"05","131","03640","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","002","BONANZA","CITY","ATTN MYRTLE NEMETH","RT 2 BOX 812-A",,"FORT SMITH","AR","72916",557,"05","131","07540","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","003","FORT SMITH","CITY","FINANCE OFFICER","P. O. BOX 1908",,"FORT SMITH","AR","72902",75776,"05","131","24550","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","004","GREENWOOD","CITY","RECDR AND TREAS","P. O. DRAWER 1450",,"GREENWOOD","AR","72936",5654,"05","131","28780","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","005","HACKETT","CITY","CITY RECORDER","P. O. BOX 209",,"HACKETT","AR","72937",540,"05","131","29290","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","006","HARTFORD","CITY","CITY TREASURER","P. O. BOX 448",,"HARTFORD","AR","72938",757,"05","131","30490","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","007","HUNTINGTON","CITY","TREAS-RECORDER","P O BOX 27",,"HUNTINGTON","AR","72940",765,"05","131","33940","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","008","LAVACA","CITY","CITY TREASURER","P. O. BOX 3",,"LAVACA","AR","72941",1447,"05","131","38890","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","009","MANSFIELD","CITY","MAYOR","BOX 476",,"MANSFIELD","AR","72944",1070,"05","131","43880","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","010","MIDLAND","TOWN","TOWN CLERK","P. O. BOX 31",,"MIDLAND","AR","72945",219,"05","131","45500","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","066","902","CENTRAL CITY","TOWN","TOWN CLERK","1101 HIGHWAY 255",,"LAVACA","AR","72941",459,"05","131","13120","SEBASTIAN","COUNTY","2720","00","FORT SMITH, AR-OK"
"04","2","067","001","BEN LOMOND","TOWN","TOWN TREASURER","P. O. BOX 127",,"BEN LOMOND","AR","71823",170,"05","133","05260","SEVIER","COUNTY",,,
"04","2","067","002","DE QUEEN","CITY","CITY CLERK","P. O. BOX 730",,"DE QUEEN","AR","71832",4936,"05","133","18490","SEVIER","COUNTY",,,
"04","2","067","003","GILLHAM","TOWN","TOWN TREASURER","P. O. BOX 10",,"GILLHAM","AR","71841",229,"05","133","27010","SEVIER","COUNTY",,,
"04","2","067","004","HORATIO","CITY","CITY CLERK","BOX 378",,"HORATIO","AR","71842",837,"05","133","33310","SEVIER","COUNTY",,,
"04","2","067","005","LOCKESBURG","CITY","CITY TREASURER","P. O. BOX 14",,"LOCKESBURG","AR","71846",665,"05","133","41090","SEVIER","COUNTY",,,
"04","2","068","001","ASH FLAT","CITY","MAYOR","ATTN E MARTIN",,"ASH FLAT","AR","72513",726,"05","135","02470","SHARP","COUNTY",,,
"04","2","068","002","CAVE CITY","CITY","CITY TREASURER","P. O. BOX 69",,"CAVE CITY","AR","72521",1754,"05","135","12280","SHARP","COUNTY",,,
"04","2","068","003","EVENING SHADE","CITY","CITY TREASURER","RT 1, BOX B-1",,"EVENING SHADE","AR","72532",449,"05","135","22360","SHARP","COUNTY",,,
"04","2","068","004","HARDY","CITY","CITY TREASURER","P. O. BOX 5",,"HARDY","AR","72542",623,"05","135","29920","SHARP","COUNTY",,,
"04","2","068","005","SIDNEY","TOWN","TOWN TREASURER","P. O. BOX 14",,"SIDNEY","AR","72577",306,"05","135","64280","SHARP","COUNTY",,,
"04","2","068","006","WILLIFORD","TOWN","TOWN TREASURER","BOX 77",,"WILLIFORD","AR","72482",80,"05","135","75740","SHARP","COUNTY",,,
"04","2","069","001","MOUNTAIN VIEW","CITY","MAYOR","DRAWER 360",,"MOUNTAINVIEW","AR","72560",3139,"05","137","47540","STONE","COUNTY",,,
"04","2","069","901","FIFTY SIX","TOWN","MAYOR","P. O. BOX 13",,"FIFTY SIX","AR","72533",174,"05","137","23680","STONE","COUNTY",,,
"04","2","070","001","CALION","CITY","MAYOR","P. O. BOX 406",,"CALION","AR","71724",543,"05","139","10600","UNION","COUNTY",,,
"04","2","070","002","EL DORADO","CITY","MAYOR","P. O. BOX 2170",,"EL DORADO","AR","71731",22419,"05","139","21070","UNION","COUNTY",,,
"04","2","070","003","HUTTIG","CITY","MAYOR","P. O. BOX 406",,"HUTTIG","AR","71747",802,"05","139","34090","UNION","COUNTY",,,
"04","2","070","004","JUNCTION CITY","CITY","MAYOR","P. O. BOX J",,"JUNCTION CITY","AR","71749",655,"05","139","36130","UNION","COUNTY",,,
"04","2","070","005","NORPHLET","CITY","MAYOR","P. O. BOX 23",,"NORPHLET","AR","71759",705,"05","139","50060","UNION","COUNTY",,,
"04","2","070","006","SMACKOVER","CITY","TREASURER","P. O. BOX 146",,"SMACKOVER","AR","71762",2186,"05","139","64730","UNION","COUNTY",,,
"04","2","070","007","STRONG","CITY","MAYOR","P. O. BOX 737",,"STRONG","AR","71765",614,"05","139","67370","UNION","COUNTY",,,
"04","2","070","601","FELSENTHAL","TOWN","MAYOR","1000 SOUTH 3RD STREET",,"FELSENTHAL","AR","71747",95,"05","139","23320","UNION","COUNTY",,,
"04","2","071","001","CLINTON","CITY","MAYOR","P. O. BOX 277",,"CLINTON","AR","72031",2399,"05","141","14260","VAN BUREN","COUNTY",,,
"04","2","071","002","SHIRLEY","TOWN","MAYOR","P. O. BOX 195",,"SHIRLEY","AR","72153",394,"05","141","63980","VAN BUREN","COUNTY",,,
"04","2","071","201","FAIRFIELD BAY","CITY","CLERK","P. O. BOX 1663",,"FAIRFIELD BAY","AR","72088",2217,"05","141","22660","VAN BUREN","COUNTY",,,
"04","2","071","801","DAMASCUS","TOWN","TOWN RECORDER","BOX  309",,"DAMASCUS","AR","72039",239,"05","141","17290","VAN BUREN","COUNTY",,,
"04","2","072","001","ELM SPRINGS","CITY","CITY RECORDER","P. O. BOX 74",,"SPRINGDALE","AR","72764",981,"05","143","21430","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","002","FARMINGTON","CITY","RECORDER TREASURER","P. O. BOX 150",,"FARMINGTON","AR","72730",2156,"05","143","23170","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","003","FAYETTEVILLE","CITY","CITY MANAGER","113 WEST MOUNTAIN",,"FAYETTEVILLE","AR","72701",52360,"05","143","23290","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","004","GREENLAND","CITY","CITY RECORDER","P. O. BOX 67",,"GREENLAND","AR","72737",899,"05","143","28660","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","005","LINCOLN","CITY","CITY RECORDER","P. O. BOX 967",,"LINCOLN","AR","72744",1545,"05","143","39970","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","006","PRAIRIE GROVE","CITY","TREASURER-RECORDER","BOX 301",,"PRAIRIE GROVE","AR","72753",2120,"05","143","57170","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","007","SPRINGDALE","CITY","CITY CLERK","P. O. BOX 769",,"SPRINGDALE","AR","72764",38572,"05","143","66080","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","008","TONTITOWN","CITY","CITY RECORDER","P. O. BOX 305",,"TONTITOWN","AR","72770",458,"05","143","69740","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","009","WEST FORK","CITY","CITY RECORDER","P O BOX 339",,"WEST FORK","AR","72774",1919,"05","143","74360","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","010","WINSLOW","CITY","CITY RECORDER","P. O. BOX 87",,"WINSLOW","AR","72959",382,"05","143","76190","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","501","JOHNSON","TOWN","TOWN CLERK","P. O. BOX 386",,"JOHNSON","AR","72741",1516,"05","143","35500","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","601","GOSHEN","TOWN","MAYOR","RT 1 BOX 122",,"FAYETTEVILLE","AR","72703",705,"05","143","27670","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","072","701","ELKINS","CITY","CITY RECORDER/TREASURER","P. O. BOX 331",,"ELKINS","AR","72727",934,"05","143","21190","WASHINGTON","COUNTY","2580","00","FAYETTEVILLE-SPRINGDALE-RG, AR"
"04","2","073","001","BALD KNOB","CITY","MAYOR","P. O. DRAWER C",,"BALD KNOB","AR","72010",3009,"05","145","03280","WHITE","COUNTY",,,
"04","2","073","002","BEEBE","CITY","MAYOR","111 W ILLINOIS ST",,"BEEBE","AR","72012",5242,"05","145","04600","WHITE","COUNTY",,,
"04","2","073","003","BRADFORD","CITY","MAYOR","P. O. BOX 156",,"BRADFORD","AR","72020",975,"05","145","08260","WHITE","COUNTY",,,
"04","2","073","004","GRIFFITHVILLE","TOWN","SECRETARY TREASURER","P. O. BOX 165",,"GRIFFITHVILLE","AR","72060",264,"05","145","28990","WHITE","COUNTY",,,
"04","2","073","005","HIGGINSON","TOWN","MAYOR","P. O. BOX 198",,"HIGGINSON","AR","72068",279,"05","145","32140","WHITE","COUNTY",,,
"04","2","073","006","JUDSONIA","CITY","TOWN TREASURER","P. O. BOX 580",,"JUDSONIA","AR","72081",2084,"05","145","36040","WHITE","COUNTY",,,
"04","2","073","007","KENSETT","CITY","MAYOR","101 EAST FIRST STREET",,"KENSETT","AR","72082",1882,"05","145","36430","WHITE","COUNTY",,,
"04","2","073","008","LETONA","TOWN","MAYOR","P. O. BOX 6",,"LETONA","AR","72085",238,"05","145","39520","WHITE","COUNTY",,,
"04","2","073","009","MCRAE","CITY","CITY RECORDER","P O BOX AA",,"MC RAE","AR","72102",730,"05","145","43220","WHITE","COUNTY",,,
"04","2","073","010","PANGBURN","CITY","MAYOR","BOX 577",,"PANGBURN","AR","72121",705,"05","145","53240","WHITE","COUNTY",,,
"04","2","073","011","RUSSELL","TOWN","MAYOR","P. O. BOX 182",,"RUSSELL","AR","72139",336,"05","145","61640","WHITE","COUNTY",,,
"04","2","073","012","SEARCY","CITY","CITY RECORDER","401 W ARCH AVENUE",,"SEARCY","AR","72143",17157,"05","145","63020","WHITE","COUNTY",,,
"04","2","073","013","WEST POINT","TOWN","TOWN RECORDER","P. O. BOX 14",,"WEST POINT","AR","72178",203,"05","145","74660","WHITE","COUNTY",,,
"04","2","073","401","GEORGETOWN","TOWN","TOWN CLERK","109 W RIVERSIDE DRIVE",,"GEORGETOWN","AR","72143",155,"05","145","26440","WHITE","COUNTY",,,
"04","2","073","801","GARNER","TOWN","MAYOR","P. O. BOX 26",,"GARNER","AR","72052",216,"05","145","25900","WHITE","COUNTY",,,
"04","2","073","802","ROSE BUD","TOWN","RECORDER-TREASURER","P. O. BOX 219",,"ROSE BUD","AR","72137",172,"05","145","60770","WHITE","COUNTY",,,
"04","2","074","001","AUGUSTA","CITY","CITY RECORDER","P. O. BOX 502",,"AUGUSTA","AR","72006",2687,"05","147","02740","WOODRUFF","COUNTY",,,
"04","2","074","002","COTTON PLANT","CITY","TREASURER","P. O. BOX 220",,"COTTON PLANT","AR","72036",1051,"05","147","15550","WOODRUFF","COUNTY",,,
"04","2","074","003","HUNTER","TOWN","TOWN RECORDER","P. O. BOX 204",,"HUNTER","AR","72074",133,"05","147","33910","WOODRUFF","COUNTY",,,
"04","2","074","004","MCCRORY","CITY","CITY RECORDER","P. O. BOX 897",,"MC CRORY","AR","72101",1862,"05","147","42500","WOODRUFF","COUNTY",,,
"04","2","074","005","PATTERSON","CITY","CITY RECORDER","105 S MAIN,  PO BOX 40",,"PATTERSON","AR","72123",441,"05","147","53990","WOODRUFF","COUNTY",,,
"04","2","075","001","BELLEVILLE","CITY","CITY RECORDER","P. O. BOX 238",,"BELLEVILLE","AR","72824",413,"05","149","04960","YELL","COUNTY",,,
"04","2","075","002","DANVILLE","CITY","CITY CLERK","P. O. BOX 69",,"DANVILLE","AR","72833",1677,"05","149","17320","YELL","COUNTY",,,
"04","2","075","003","DARDANELLE","CITY","CITY CLERK","P. O. BOX 360",,"DARDANELLE","AR","72834",3950,"05","149","17380","YELL","COUNTY",,,
"04","2","075","004","HAVANA","CITY","CITY CLERK","RT 1, BOX 7-C",,"HAVANA","AR","72842",378,"05","149","30790","YELL","COUNTY",,,
"04","2","075","005","OLA","CITY","CITY RECORDER","P. O. BOX 68",,"OLA","AR","72853",1093,"05","149","51560","YELL","COUNTY",,,
"04","2","075","006","PLAINVIEW","CITY","CITY CLERK","P. O. BOX 117",,"PLAINVIEW","AR","72857",726,"05","149","55970","YELL","COUNTY",,,
"04","2","075","901","CORINTH","TOWN","MAYOR","P. O. BOX 369",,"DANVILLE","AR","72833",69,"05","149","15310","YELL","COUNTY",,,
"05","2","001","001","ALAMEDA","CITY","AUDITOR ASSESSOR","ROOM 310 CITY HALL",,"ALAMEDA","CA","94501",76042,"06","001","00562","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","002","ALBANY","CITY","FINANCE DIRECTOR","1000 SAN PABLO AVE",,"ALBANY","CA","94706",16390,"06","001","00674","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","003","BERKELEY","CITY","CITY CLERK","2180 MILVIA STREET",,"BERKELEY","CA","94704",103243,"06","001","06000","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","004","EMERYVILLE","CITY","CITY MANAGER","2200 POWELL STREET",,"EMERYVILLE","CA","94608",6356,"06","001","22594","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","005","FREMONT","CITY","FINANCE DIRECTOR","DEVELOPMENT SERVICES CENTER","39550 LIBERTY STREET","FREMONT","CA","94538",187800,"06","001","26000","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","006","HAYWARD","CITY","DIRECTOR OF FINANCE","25151 CLAWITER ROAD",,"HAYWARD","CA","94541",121631,"06","001","33000","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","007","LIVERMORE","CITY","CITY MANAGER","1052 SOUTH LIVERMORE AVENUE",,"LIVERMORE","CA","94550",64647,"06","001","41992","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","008","NEWARK","CITY","CITY CLERK","37101 NEWARK BLVD.",,"NEWARK","CA","94560",39940,"06","001","50916","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","009","OAKLAND","CITY","COLLEEN HARVILL","505 14TH STREET SUITE #1050",,"OAKLAND","CA","94612",367230,"06","001","53000","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","010","PIEDMONT","CITY","CITY ADMINISTRATOR","120 VISTA AVENUE",,"PIEDMONT","CA","94611",10536,"06","001","56938","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","011","PLEASANTON","CITY","MANAGER","P. O. BOX 520",,"PLEASANTON","CA","94566",57275,"06","001","57792","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","012","SAN LEANDRO","CITY","CITY CLERK'S OFFICE","835 EAST 14TH  STREET",,"SAN LEANDRO","CA","94577",69976,"06","001","68084","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","501","UNION CITY","CITY","MAYOR","34009 ALVARADO-NILES RD",,"UNION CITY","CA","94587",58294,"06","001","81204","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","001","601","DUBLIN","CITY","CITY MANAGER","P O BOX 2340",,"DUBLIN","CA","94568",25231,"06","001","20018","ALAMEDA","COUNTY","5775","84","OAKLAND, CA"
"05","2","003","001","AMADOR","CITY","CITY CLERK","GENERAL DELIVERY",,"AMADOR CITY","CA","95601",198,"06","005","01514","AMADOR","COUNTY",,,
"05","2","003","002","IONE","CITY","CITY CLERK","P O BOX 398",,"IONE","CA","95640",6849,"06","005","36672","AMADOR","COUNTY",,,
"05","2","003","003","JACKSON","CITY","CITY MANAGER","33 BROADWAY",,"JACKSON","CA","95642",3752,"06","005","36980","AMADOR","COUNTY",,,
"05","2","003","004","PLYMOUTH","CITY","CITY CLERK","GENERAL DELIVERY",,"PLYMOUTH","CA","95669",843,"06","005","57834","AMADOR","COUNTY",,,
"05","2","003","005","SUTTER CREEK","CITY","CITY CLERK","GENERAL DELIVERY",,"SUTTER CREEK","CA","95685",2037,"06","005","77392","AMADOR","COUNTY",,,
"05","2","004","001","BIGGS","CITY","DIR OF FINANCE","P O BOX 307",,"BIGGS","CA","95917",1555,"06","007","06560","BUTTE","COUNTY","1620","00","CHICO-PARADISE, CA"
"05","2","004","002","CHICO","CITY","CITY CLERK","P O BOX 3420",,"CHICO","CA","95927",45965,"06","007","13014","BUTTE","COUNTY","1620","00","CHICO-PARADISE, CA"
"05","2","004","003","GRIDLEY","CITY","CITY CLERK","685 KENTUCKY ST",,"GRIDLEY","CA","95948",4491,"06","007","31260","BUTTE","COUNTY","1620","00","CHICO-PARADISE, CA"
"05","2","004","004","OROVILLE","CITY","CITY CLERK","1735 MONTGOMERY ST",,"OROVILLE","CA","95965",12124,"06","007","54386","BUTTE","COUNTY","1620","00","CHICO-PARADISE, CA"
"05","2","004","601","PARADISE","TOWN","MAYOR","5555 SKYWAY",,"PARADISE","CA","95969",25630,"06","007","55520","BUTTE","COUNTY","1620","00","CHICO-PARADISE, CA"
"05","2","005","001","ANGELS CITY","CITY","CITY CLERK","P. O. BOX 667",,"ANGELS CAMP","CA","95222",2997,"06","009","02112","CALAVERAS","COUNTY",,,
"05","2","006","001","COLUSA","CITY","CITY CLERK","P. O. BOX 1063",,"COLUSA","CA","95932",5408,"06","011","14946","COLUSA","COUNTY",,,
"05","2","006","002","WILLIAMS","CITY","CITY CLERK","810 E STREET",,"WILLIAMS","CA","95987",2858,"06","011","85586","COLUSA","COUNTY",,,
"05","2","007","001","ANTIOCH","CITY","CITY MANAGER","P O BOX 369",,"ANTIOCH","CA","94509",76293,"06","013","02252","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","002","BRENTWOOD","CITY","MAYOR","708 THIRD STREET",,"BRENTWOOD","CA","94513",13212,"06","013","08142","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","003","CONCORD","CITY","CITY FINANCE","1950 PARKSIDE DRIVE",,"CONCORD","CA","94519",114850,"06","013","16000","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","004","EL CERRITO","CITY","CITY MANAGER","10890 SAN PABLO AVE",,"EL CERRITO","CA","94530",23567,"06","013","21796","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","005","HERCULES","CITY","FINANCE DIRECTOR","111 CIVIC DRIVE",,"HERCULES","CA","94547",19366,"06","013","33308","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","006","MARTINEZ","CITY","FINANCE DIRECTOR","525 HENRIETTA ST",,"MARTINEZ","CA","94553",33459,"06","013","46114","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","007","PINOLE","CITY","MAYOR","2131 PEAR STREET",,"PINOLE","CA","94564",18900,"06","013","57288","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","008","PITTSBURG","CITY","MAYOR","P. O. BOX 1518",,"PITTSBURG","CA","94565",50813,"06","013","57456","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","009","RICHMOND","CITY","PERSONNEL DIRECTOR","P. O. BOX 4046",,"RICHMOND","CA","94804",91018,"06","013","60620","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","010","SAN PABLO","CITY","CITY MANAGER","#1 ALVARADO SQUARE",,"SAN PABLO","CA","94806",26128,"06","013","68294","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","011","WALNUT CREEK","CITY","TREASURER","P. O. BOX 8039",,"WALNUT CREEK","CA","94596",62786,"06","013","83346","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","401","ORINDA","CITY","CITY MANAGER","26 ORINDA WAY",,"ORINDA","CA","94563",18578,"06","013","54232","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","601","DANVILLE","TOWN","CITY MANAGER","510 LAGONDA WAY",,"DANVILLE","CA","94526",38395,"06","013","17988","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","602","SAN RAMON","CITY","CITY MANAGER","2222 CAMINO RAMON",,"SAN RAMON","CA","94583",39868,"06","013","68378","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","701","CLAYTON","CITY","CITY CLERK","CENTER AND OAK STREETS",,"CLAYTON","CA","94517",8169,"06","013","13882","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","702","PLEASANT HILL","CITY","CITY CLERK","100 GREGORY LANE",,"PLEASANT HILL","CA","94523",32141,"06","013","57764","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","801","LAFAYETTE","CITY","CITY MANAGERS OFFICE","P. O. BOX 1968",,"LAFAYETTE","CA","94549",26073,"06","013","39122","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
"05","2","007","901","MORAGA","TOWN","TOWN CLERK","P O BOX 188",,"MORAGA","CA","94556",17693,"06","013","49194","CONTRA COSTA","COUNTY","5775","84","OAKLAND, CA"
